# chromosome	position	Xist_DMSO_1	Xist_DMSO_2	Xist_1M7_1	Xist_1M7_2
Xist	138	2	2	0	0
Xist	139	1	0	0	0
Xist	140	1	0	0	0
Xist	141	13	3	34	14
Xist	142	45	9	55	24
Xist	143	2	0	12	5
Xist	144	6	0	104	59
Xist	145	2	0	0	12
Xist	146	1	1	31	34
Xist	147	4	2	46	36
Xist	148	4	0	95	52
Xist	149	2	0	33	11
Xist	150	0	0	18	9
Xist	151	1	0	227	103
Xist	152	0	0	263	101
Xist	153	0	0	19	1
Xist	154	0	0	2	1
Xist	155	1	0	2	4
Xist	156	6	3	87	73
Xist	157	53	20	266	215
Xist	158	2	0	50	23
Xist	159	7	0	56	21
Xist	160	4	0	62	17
Xist	161	10	3	12	8
Xist	162	0	1	0	0
Xist	163	2	0	0	0
Xist	164	16	4	15	4
Xist	165	100	23	53	15
Xist	166	6	0	0	0
Xist	167	1	0	0	0
Xist	168	0	0	0	3
Xist	169	58	11	51	19
Xist	170	55	11	51	19
Xist	171	14	4	21	7
Xist	172	7	2	3	6
Xist	173	9	0	20	7
Xist	174	7	0	77	65
Xist	175	5	1	20	29
Xist	176	1	0	2	2
Xist	177	54	19	45	26
Xist	178	5	0	11	11
Xist	179	8	2	28	10
Xist	180	28	8	89	37
Xist	181	76	18	147	75
Xist	182	106	22	176	85
Xist	183	2	3	4	3
Xist	184	0	0	0	2
Xist	185	0	0	1	1
Xist	186	0	0	1	1
Xist	187	0	0	1	6
Xist	188	0	0	1	6
Xist	189	1	0	7	7
Xist	190	6	4	61	26
Xist	191	115	55	170	180
Xist	192	2273	975	1327	1041
Xist	193	56	9	61	32
Xist	194	8	1	48	28
Xist	195	15	3	167	123
Xist	196	19	8	187	112
Xist	197	9	4	60	55
Xist	198	7	0	16	7
Xist	199	12	2	10	5
Xist	200	0	0	2	0
Xist	201	12	0	3	0
Xist	202	15	6	9	5
Xist	203	5	2	0	4
Xist	204	13	1	1	4
Xist	205	11	4	7	1
Xist	206	9	2	14	8
Xist	207	73	10	74	40
Xist	208	28	9	80	65
Xist	209	5	1	32	32
Xist	210	1	0	23	26
Xist	211	8	0	58	51
Xist	212	47	13	408	419
Xist	213	131	52	568	590
Xist	214	19	3	111	113
Xist	215	23	4	113	76
Xist	216	17	1	24	55
Xist	217	37	17	270	270
Xist	218	21	12	106	186
Xist	219	2	3	39	28
Xist	220	70	45	241	158
Xist	221	13	2	70	61
Xist	222	12	0	34	43
Xist	223	7	3	24	21
Xist	224	40	14	335	194
Xist	225	14	7	134	87
Xist	226	45	12	372	348
Xist	227	34	10	201	181
Xist	228	0	0	0	7
Xist	229	5	0	10	32
Xist	230	49	24	69	99
Xist	231	3	0	21	16
Xist	232	4	0	28	20
Xist	233	13	2	94	40
Xist	234	11	1	36	21
Xist	235	22	0	49	27
Xist	236	25	1	87	30
Xist	237	26	2	112	44
Xist	238	14	2	8	14
Xist	239	4	1	3	12
Xist	240	7	0	30	24
Xist	241	12	1	83	130
Xist	242	59	17	218	279
Xist	243	5	0	29	76
Xist	244	14	1	55	94
Xist	245	2	0	18	34
Xist	246	1	0	18	30
Xist	247	1	0	24	56
Xist	248	20	4	203	198
Xist	249	112	44	424	370
Xist	250	1	0	4	8
Xist	251	1	2	5	9
Xist	252	2	1	11	22
Xist	253	5	3	70	43
Xist	254	1	1	40	27
Xist	255	23	2	65	49
Xist	256	4	5	7	18
Xist	257	30	9	448	301
Xist	258	16	10	240	171
Xist	259	2	1	2	5
Xist	260	21	13	41	49
Xist	261	14	5	70	91
Xist	262	7	0	22	36
Xist	263	6	1	21	23
Xist	264	206	100	328	271
Xist	265	24	12	195	148
Xist	266	17	3	61	45
Xist	267	41	5	69	50
Xist	268	35	4	170	116
Xist	269	40	6	93	70
Xist	270	25	4	69	66
Xist	271	11	0	22	12
Xist	272	16	4	15	27
Xist	273	6	0	0	2
Xist	274	1	0	1	2
Xist	275	12	10	106	38
Xist	276	311	176	239	211
Xist	277	15	5	9	16
Xist	278	32	13	54	51
Xist	279	7	1	22	25
Xist	280	15	8	56	29
Xist	281	11	3	13	24
Xist	282	6	1	23	21
Xist	283	2	2	128	123
Xist	284	17	3	182	185
Xist	285	13	3	217	106
Xist	286	8	2	148	85
Xist	287	8	1	79	52
Xist	288	13	3	161	118
Xist	289	17	5	0	11
Xist	290	11	1	76	85
Xist	291	5	1	9	1
Xist	292	9	1	34	45
Xist	293	7	4	18	14
Xist	294	121	39	288	230
Xist	295	112	40	287	228
Xist	296	7	3	4	10
Xist	297	5	2	1	7
Xist	298	6	2	0	4
Xist	299	203	104	72	32
Xist	300	20	7	2	15
Xist	301	10	6	6	13
Xist	302	124	59	34	36
Xist	303	18	4	11	7
Xist	304	1	0	0	0
Xist	305	0	0	1	0
Xist	306	2	0	3	0
Xist	307	5	0	2	1
Xist	308	3	0	1	0
Xist	309	2	0	0	2
Xist	310	0	0	0	2
Xist	311	1	1	5	40
Xist	312	72	47	90	132
Xist	313	35	9	53	46
Xist	314	6	2	5	26
Xist	315	5	1	6	17
Xist	316	62	23	104	101
Xist	317	8	5	101	96
Xist	318	7	5	92	83
Xist	319	3	4	31	34
Xist	320	11	8	86	80
Xist	321	56	28	459	265
Xist	322	41	21	393	223
Xist	323	4	4	432	267
Xist	324	54	24	214	200
Xist	325	5	3	56	87
Xist	326	0	0	9	19
Xist	327	2	0	76	38
Xist	328	2	1	38	5
Xist	329	31	0	233	152
Xist	330	28	0	125	107
Xist	331	16	1	50	93
Xist	332	12	1	35	35
Xist	333	10	1	32	31
Xist	334	25	6	13	32
Xist	335	11	2	1	18
Xist	336	0	0	0	3
Xist	337	1	1	8	28
Xist	338	79	32	60	85
Xist	339	8	0	46	45
Xist	340	8	1	72	150
Xist	341	6	1	3	46
Xist	342	4	0	0	5
Xist	343	3	1	1	1
Xist	344	12	2	1	9
Xist	345	80	27	20	42
Xist	346	2	0	2	2
Xist	347	16	2	35	3
Xist	348	2	2	23	0
Xist	349	7	2	19	3
Xist	350	5	1	3	0
Xist	351	10	1	6	11
Xist	352	7	1	4	1
Xist	353	11	0	80	39
Xist	354	33	1	151	60
Xist	355	33	0	136	46
Xist	356	15	0	175	79
Xist	357	15	2	100	18
Xist	358	27	2	81	123
Xist	359	7	4	3	5
Xist	360	8	2	11	24
Xist	361	2	1	4	7
Xist	362	52	14	229	116
Xist	363	54	10	246	111
Xist	364	4	3	20	0
Xist	365	9	1	13	5
Xist	366	32	7	10	36
Xist	367	11	2	3	12
Xist	368	1	0	3	0
Xist	369	3	2	1	1
Xist	370	30	18	2	16
Xist	371	12	4	45	23
Xist	372	1	0	25	0
Xist	373	10	1	0	3
Xist	374	5	1	2	1
Xist	375	3	1	0	4
Xist	376	7	1	67	91
Xist	377	0	0	5	3
Xist	378	7	0	9	6
Xist	379	21	1	33	3
Xist	380	7	1	22	13
Xist	381	11	2	14	17
Xist	382	14	1	0	0
Xist	383	15	0	27	19
Xist	384	96	29	100	43
Xist	385	43	2	38	8
Xist	386	45	2	104	51
Xist	387	48	3	37	9
Xist	388	48	1	4	6
Xist	389	48	1	3	0
Xist	390	48	2	14	13
Xist	391	241	70	145	81
Xist	392	0	0	4	10
Xist	393	0	0	6	6
Xist	394	9	1	30	49
Xist	395	67	36	211	190
Xist	396	0	0	0	3
Xist	397	2	3	4	3
Xist	398	0	2	2	2
Xist	399	4	1	121	80
Xist	400	23	2	159	89
Xist	401	6	0	34	24
Xist	402	2	0	43	69
Xist	403	8	2	40	71
Xist	404	11	1	41	70
Xist	405	7	0	36	58
Xist	406	21	0	31	40
Xist	407	37	14	107	66
Xist	408	57	16	155	107
Xist	409	17	2	22	31
Xist	410	34	5	31	29
Xist	411	4	0	3	14
Xist	412	2	0	3	10
Xist	413	9	4	161	82
Xist	414	148	47	346	238
Xist	415	35	2	138	72
Xist	416	77	7	269	175
Xist	417	71	1	257	129
Xist	418	35	0	135	59
Xist	419	67	26	200	129
Xist	420	22	8	82	70
Xist	421	5	1	45	29
Xist	422	4	0	47	17
Xist	423	3	0	36	15
Xist	424	1	0	26	0
Xist	425	2	1	17	13
Xist	426	13	14	34	31
Xist	427	185	86	102	170
Xist	428	2432	1022	757	810
Xist	429	41	29	69	77
Xist	430	11	7	23	49
Xist	431	12	4	8	39
Xist	432	21	3	22	57
Xist	433	11	0	2	29
Xist	434	12	1	2	14
Xist	435	232	57	429	212
Xist	436	84	30	289	149
Xist	437	17	11	147	81
Xist	438	4	2	23	1
Xist	439	0	0	16	0
Xist	440	0	0	0	0
Xist	441	0	0	0	0
Xist	442	2	4	0	2
Xist	443	53	40	54	35
Xist	444	1249	517	532	393
Xist	445	19	6	91	51
Xist	446	8	1	60	30
Xist	447	8	0	5	12
Xist	448	20	2	52	101
Xist	449	37	10	70	132
Xist	450	11	1	47	30
Xist	451	2	0	35	21
Xist	452	15	5	81	21
Xist	453	30	6	27	12
Xist	454	23	5	1	0
Xist	455	40	10	4	25
Xist	456	126	40	66	42
Xist	457	64	21	106	56
Xist	458	66	20	133	80
Xist	459	44	14	111	69
Xist	460	43	12	40	15
Xist	461	50	16	17	7
Xist	462	239	66	33	22
Xist	463	345	87	56	37
Xist	464	41	12	8	7
Xist	465	4	1	2	1
Xist	466	10	3	61	10
Xist	467	10	1	63	31
Xist	468	0	0	1	2
Xist	469	2	1	10	5
Xist	470	4	2	2	2
Xist	471	2	0	40	56
Xist	472	12	1	74	68
Xist	473	8	0	51	8
Xist	474	8	1	54	22
Xist	475	50	20	71	40
Xist	476	208	36	115	101
Xist	477	169	16	95	64
Xist	478	44	6	52	39
Xist	479	13	2	55	11
Xist	480	21	1	110	60
Xist	481	75	15	138	93
Xist	482	28	8	102	61
Xist	483	4	6	77	38
Xist	484	11	4	91	55
Xist	485	30	13	66	50
Xist	486	6	1	19	24
Xist	487	4	0	3	4
Xist	488	0	0	0	2
Xist	489	0	0	0	1
Xist	490	7	2	16	8
Xist	491	26	11	63	60
Xist	492	870	277	476	285
Xist	493	46	13	79	41
Xist	494	17	0	19	19
Xist	495	12	5	80	30
Xist	496	4	2	39	17
Xist	497	30	3	45	14
Xist	498	8	0	5	2
Xist	499	11	3	26	16
Xist	500	2	0	2	3
Xist	501	13	3	19	19
Xist	502	22	1	4	9
Xist	503	11	0	3	5
Xist	504	1	0	1	0
Xist	505	7	0	7	3
Xist	506	72	17	28	19
Xist	507	16	2	18	8
Xist	508	19	1	98	46
Xist	509	5	1	20	2
Xist	510	1	0	0	0
Xist	511	1	0	0	0
Xist	512	4	2	0	0
Xist	513	33	11	68	14
Xist	514	0	0	0	0
Xist	515	5	1	11	1
Xist	516	15	1	1	0
Xist	517	4	0	0	1
Xist	518	0	0	0	1
Xist	519	8	3	2	2
Xist	520	5	0	0	0
Xist	521	3	1	31	12
Xist	522	14	1	71	20
Xist	523	3	0	13	9
Xist	524	7	1	32	10
Xist	525	67	17	23	27
Xist	526	332	50	175	64
Xist	527	285	34	140	45
Xist	528	42	13	76	18
Xist	529	6	0	0	4
Xist	530	1	0	8	4
Xist	531	3	1	60	24
Xist	532	38	9	174	48
Xist	533	251	20	167	40
Xist	534	354	38	206	55
Xist	535	184	15	134	32
Xist	536	58	5	50	7
Xist	537	19	2	12	1
Xist	538	2	1	1	1
Xist	539	1	1	0	1
Xist	540	0	0	0	1
Xist	541	0	0	0	1
Xist	542	0	0	3	1
Xist	543	1	0	3	0
Xist	544	3	0	3	1
Xist	545	5	1	3	12
Xist	546	11	2	4	13
Xist	547	30	13	13	18
Xist	548	170	45	79	33
Xist	549	911	231	399	142
Xist	550	3476	983	1357	515
Xist	551	8411	2478	3161	1282
Xist	552	2814	98	1196	128
Xist	553	1026	63	508	108
Xist	554	230	24	195	70
Xist	555	47	7	71	30
Xist	556	12	3	25	19
Xist	557	10	1	30	20
Xist	558	22	3	34	28
Xist	559	156	34	136	73
Xist	560	42	0	30	5
Xist	561	40	1	19	4
Xist	562	1	0	7	1
Xist	563	2	1	36	14
Xist	564	21	4	93	28
Xist	565	33	1	50	19
Xist	566	15	0	24	17
Xist	567	10	0	20	8
Xist	568	0	0	4	0
Xist	569	34	4	8	3
Xist	570	10	0	0	0
Xist	571	1	0	1	1
Xist	572	3	1	5	8
Xist	573	10	0	37	25
Xist	574	17	0	78	81
Xist	575	13	0	18	19
Xist	576	0	0	0	0
Xist	577	0	0	13	5
Xist	578	18	9	70	52
Xist	579	6	7	6	7
Xist	580	0	0	2	0
Xist	581	1	0	5	2
Xist	582	5	0	6	0
Xist	583	0	0	5	0
Xist	584	0	0	0	0
Xist	585	8	2	0	0
Xist	586	14	1	3	0
Xist	587	7	3	58	30
Xist	588	4	4	107	35
Xist	589	3	2	59	8
Xist	590	4	0	72	17
Xist	591	12	3	168	24
Xist	592	18	5	203	36
Xist	593	30	5	92	21
Xist	594	44	5	99	35
Xist	595	4	1	34	8
Xist	596	0	1	40	21
Xist	597	17	6	154	61
Xist	598	14	8	65	40
Xist	599	7	8	82	41
Xist	600	5	3	63	31
Xist	601	28	7	107	55
Xist	602	0	2	30	10
Xist	603	0	0	2	2
Xist	604	0	0	0	0
Xist	605	1	0	2	0
Xist	606	2	0	24	13
Xist	607	11	9	71	66
Xist	608	408	236	360	261
Xist	609	5	4	0	3
Xist	610	0	0	6	4
Xist	611	47	23	22	18
Xist	612	10	0	11	19
Xist	613	2	1	13	34
Xist	614	4	0	14	21
Xist	615	1	0	8	7
Xist	616	1	0	3	11
Xist	617	80	53	16	34
Xist	618	0	0	18	2
Xist	619	8	0	47	12
Xist	620	4	0	7	7
Xist	621	3	0	5	3
Xist	622	0	0	0	1
Xist	623	4	0	15	6
Xist	624	30	18	22	25
Xist	625	0	0	11	0
Xist	626	4	1	14	1
Xist	627	6	1	0	13
Xist	628	1	0	0	10
Xist	629	0	1	2	0
Xist	630	1	1	4	1
Xist	631	5	1	4	0
Xist	632	1	0	36	37
Xist	633	11	0	67	38
Xist	634	6	0	26	4
Xist	635	16	3	25	20
Xist	636	20	16	47	44
Xist	637	48	24	91	95
Xist	638	31	18	132	111
Xist	639	23	17	111	107
Xist	640	51	22	283	253
Xist	641	16	5	183	160
Xist	642	10	11	47	46
Xist	643	18	3	84	107
Xist	644	17	0	62	90
Xist	645	7	1	13	38
Xist	646	87	27	264	226
Xist	647	25	11	142	135
Xist	648	9	3	100	84
Xist	649	0	1	1	0
Xist	650	1	0	0	0
Xist	651	1	0	0	0
Xist	652	2	0	0	1
Xist	653	8	2	2	13
Xist	654	72	55	31	59
Xist	655	992	719	449	581
Xist	656	32	22	96	81
Xist	657	21	8	40	46
Xist	658	15	3	13	18
Xist	659	11	2	11	10
Xist	660	19	6	21	63
Xist	661	107	83	74	135
Xist	662	35	14	155	72
Xist	663	26	12	54	28
Xist	664	23	12	9	6
Xist	665	26	23	57	42
Xist	666	83	66	225	186
Xist	667	16	5	14	18
Xist	668	13	5	14	2
Xist	669	17	7	28	7
Xist	670	72	35	37	33
Xist	671	26	10	28	24
Xist	672	29	15	120	105
Xist	673	28	13	23	15
Xist	674	25	12	14	9
Xist	675	26	15	16	5
Xist	676	45	22	23	18
Xist	677	107	64	36	55
Xist	678	15	4	4	6
Xist	679	3	0	0	0
Xist	680	1	1	9	9
Xist	681	7	0	38	29
Xist	682	1	0	2	12
Xist	683	8	3	4	6
Xist	684	2	1	2	8
Xist	685	0	0	64	72
Xist	686	13	1	91	114
Xist	687	13	0	7	18
Xist	688	14	8	6	45
Xist	689	54	31	45	98
Xist	690	274	90	294	325
Xist	691	219	62	261	209
Xist	692	75	18	169	121
Xist	693	30	6	121	160
Xist	694	80	28	142	280
Xist	695	117	24	158	149
Xist	696	159	31	196	217
Xist	697	218	44	258	301
Xist	698	53	15	79	70
Xist	699	10	5	12	17
Xist	700	0	0	1	7
Xist	701	0	0	0	2
Xist	702	0	0	0	0
Xist	703	0	0	0	1
Xist	704	0	0	1	4
Xist	705	5	4	31	31
Xist	706	98	54	109	153
Xist	707	1456	976	823	887
Xist	708	10	7	5	4
Xist	709	13	7	6	10
Xist	710	10	1	5	2
Xist	711	5	0	4	0
Xist	712	8	0	0	4
Xist	713	1	0	0	0
Xist	714	5	5	28	3
Xist	715	115	74	46	34
Xist	716	4	0	1	0
Xist	717	8	0	35	13
Xist	718	0	0	2	0
Xist	719	0	0	0	0
Xist	720	0	0	0	0
Xist	721	1	0	9	6
Xist	722	31	17	50	29
Xist	723	4	2	5	10
Xist	724	7	1	27	11
Xist	725	2	2	30	13
Xist	726	0	0	0	1
Xist	727	3	8	2	33
Xist	728	3	2	2	5
Xist	729	51	26	53	43
Xist	730	7	2	79	31
Xist	731	3	2	69	15
Xist	732	11	3	83	37
Xist	733	11	3	18	12
Xist	734	3	3	27	15
Xist	735	2	4	27	11
Xist	736	52	29	56	28
Xist	737	4	2	27	8
Xist	738	8	4	98	53
Xist	739	46	17	249	66
Xist	740	16	9	174	103
Xist	741	24	11	166	118
Xist	742	25	10	17	34
Xist	743	13	2	4	8
Xist	744	98	57	31	64
Xist	745	8	3	3	14
Xist	746	7	0	37	60
Xist	747	29	27	209	309
Xist	748	154	131	348	583
Xist	749	8	2	40	30
Xist	750	12	2	25	13
Xist	751	9	2	0	9
Xist	752	4	1	16	62
Xist	753	10	1	125	159
Xist	754	7	0	125	179
Xist	755	15	3	190	200
Xist	756	19	15	246	269
Xist	757	19	14	241	270
Xist	758	4	3	151	202
Xist	759	4	1	0	36
Xist	760	3	0	1	37
Xist	761	6	0	88	45
Xist	762	5	0	69	61
Xist	763	7	1	45	134
Xist	764	3	2	43	152
Xist	765	2	1	45	116
Xist	766	3	1	6	58
Xist	767	1	1	1	18
Xist	768	0	0	12	33
Xist	769	17	27	66	288
Xist	770	2	2	25	65
Xist	771	10	9	104	240
Xist	772	6	4	11	24
Xist	773	16	19	146	360
Xist	774	10	11	154	325
Xist	775	11	2	18	129
Xist	776	6	3	38	266
Xist	777	33	5	103	159
Xist	778	20	2	101	289
Xist	779	29	7	64	76
Xist	780	24	0	22	18
Xist	781	7	6	0	46
Xist	782	17	49	39	118
Xist	783	28	30	71	226
Xist	784	6	13	46	163
Xist	785	11	9	107	255
Xist	786	24	17	213	415
Xist	787	17	6	113	198
Xist	788	7	10	112	128
Xist	789	19	58	185	548
Xist	790	0	4	4	20
Xist	791	1	1	24	46
Xist	792	8	11	48	221
Xist	793	1	4	17	17
Xist	794	20	54	156	451
Xist	795	26	54	97	401
Xist	796	10	13	75	318
Xist	797	3	3	62	385
Xist	798	2	0	54	109
Xist	799	26	37	133	696
Xist	800	7	14	75	292
Xist	801	6	18	30	128
Xist	802	4	6	18	44
Xist	803	2	1	2	3
Xist	804	0	2	0	1
Xist	805	5	2	5	15
Xist	806	22	3	21	43
Xist	807	1	3	3	118
Xist	808	6	6	63	270
Xist	809	8	4	98	299
Xist	810	4	5	107	441
Xist	811	7	24	18	196
Xist	812	11	28	30	274
Xist	813	2	2	20	87
Xist	814	1	9	13	68
Xist	815	37	112	80	730
Xist	816	8	24	1	36
Xist	817	17	69	15	101
Xist	818	3	5	6	137
Xist	819	9	7	7	79
Xist	820	1	5	3	69
Xist	821	0	3	2	15
Xist	822	0	5	8	40
Xist	823	0	3	4	13
Xist	824	0	3	4	99
Xist	825	2	66	12	258
Xist	826	2	63	11	259
Xist	827	0	4	3	39
Xist	828	0	4	5	61
Xist	829	0	7	0	22
Xist	830	0	4	0	40
Xist	831	9	3	7	11
Xist	832	18	9	8	6
Xist	833	9	1	10	10
Xist	834	0	0	3	10
Xist	835	1	6	0	39
Xist	836	0	6	23	255
Xist	837	0	4	4	40
Xist	838	0	7	0	0
Xist	839	0	11	5	5
Xist	840	1	16	1	87
Xist	841	0	2	2	23
Xist	842	1	13	20	237
Xist	843	1	1	7	52
Xist	844	1	16	79	1610
Xist	845	0	9	24	581
Xist	846	0	0	14	154
Xist	847	0	0	26	187
Xist	848	2	8	78	810
Xist	849	5	81	103	1343
Xist	850	0	2	22	229
Xist	851	1	8	59	896
Xist	852	2	22	64	872
Xist	853	0	11	54	769
Xist	854	0	4	8	99
Xist	855	0	2	12	126
Xist	856	0	59	56	602
Xist	857	2	8	2	81
Xist	858	1	1	5	37
Xist	859	0	10	7	78
Xist	860	0	16	46	482
Xist	861	0	10	45	481
Xist	862	0	18	29	420
Xist	863	0	9	19	159
Xist	864	0	34	129	1012
Xist	865	1	69	155	1376
Xist	866	0	4	28	583
Xist	867	0	3	16	273
Xist	868	0	4	22	210
Xist	869	2	9	33	658
Xist	870	0	13	45	921
Xist	871	1	28	41	813
Xist	872	0	0	7	141
Xist	873	0	7	4	89
Xist	874	0	41	11	397
Xist	875	1	126	26	318
Xist	876	2	95	23	415
Xist	877	0	21	19	306
Xist	878	0	10	24	327
Xist	879	0	8	28	364
Xist	880	0	8	31	493
Xist	881	0	5	5	109
Xist	882	0	5	0	87
Xist	883	0	15	8	177
Xist	884	0	15	17	186
Xist	885	0	9	14	229
Xist	886	0	5	19	137
Xist	887	0	4	4	27
Xist	888	0	20	14	150
Xist	889	0	21	18	599
Xist	890	0	6	3	14
Xist	891	0	19	54	1298
Xist	892	0	20	55	1265
Xist	893	0	2	0	50
Xist	894	0	13	5	23
Xist	895	5	243	22	532
Xist	896	0	8	10	18
Xist	897	2	6	1	49
Xist	898	2	7	0	49
Xist	899	0	4	3	52
Xist	900	0	0	1	8
Xist	901	0	2	1	3
Xist	902	0	7	3	46
Xist	903	0	3	0	53
Xist	904	0	8	2	70
Xist	905	0	6	10	122
Xist	906	0	4	27	447
Xist	907	0	8	91	1571
Xist	908	1	9	59	1060
Xist	909	2	9	70	785
Xist	910	0	3	0	47
Xist	911	0	7	9	84
Xist	912	4	118	1	115
Xist	913	0	2	0	25
Xist	914	2	7	31	395
Xist	915	0	7	24	372
Xist	916	1	6	25	373
Xist	917	0	3	9	21
Xist	918	1	1	1	15
Xist	919	1	9	1	90
Xist	920	1	7	8	66
Xist	921	0	4	15	77
Xist	922	0	3	10	159
Xist	923	0	5	51	725
Xist	924	2	10	61	839
Xist	925	1	5	23	424
Xist	926	0	2	0	119
Xist	927	0	2	3	53
Xist	928	0	8	12	92
Xist	929	0	3	7	96
Xist	930	1	8	86	1500
Xist	931	1	4	42	895
Xist	932	0	5	65	1142
Xist	933	0	0	3	172
Xist	934	0	1	39	597
Xist	935	0	1	37	482
Xist	936	0	1	0	13
Xist	937	0	1	0	27
Xist	938	0	1	0	22
Xist	939	0	1	0	0
Xist	940	0	14	4	99
Xist	941	0	2	4	107
Xist	942	0	4	0	68
Xist	943	0	3	0	16
Xist	944	0	5	5	68
Xist	945	0	2	0	16
Xist	946	0	0	0	44
Xist	947	0	2	2	83
Xist	948	0	0	2	26
Xist	949	0	5	4	61
Xist	950	0	4	0	36
Xist	951	0	9	89	813
Xist	952	1	23	46	654
Xist	953	0	24	62	643
Xist	954	0	18	53	600
Xist	955	0	5	25	235
Xist	956	0	12	52	742
Xist	957	0	6	23	189
Xist	958	0	9	17	16
Xist	959	0	9	14	81
Xist	960	1	15	2	50
Xist	961	0	2	2	103
Xist	962	0	4	26	281
Xist	963	0	5	28	240
Xist	964	0	4	3	96
Xist	965	0	0	1	16
Xist	966	0	1	39	605
Xist	967	0	1	7	49
Xist	968	0	7	17	167
Xist	969	0	6	11	12
Xist	970	0	6	11	17
Xist	971	1	6	4	48
Xist	972	0	0	0	8
Xist	973	0	12	19	255
Xist	974	0	16	19	256
Xist	975	0	4	11	207
Xist	976	1	10	0	63
Xist	977	0	2	5	52
Xist	978	0	8	15	311
Xist	979	3	36	23	320
Xist	980	0	7	8	183
Xist	981	0	0	0	115
Xist	982	0	1	7	163
Xist	983	1	9	9	262
Xist	984	2	11	0	105
Xist	985	0	28	96	1443
Xist	986	0	24	90	1085
Xist	987	1	1	11	199
Xist	988	1	10	23	307
Xist	989	2	71	34	476
Xist	990	0	6	5	39
